chunk_id	source	page	category	content
593	FAQ_Lumos_product.json		Product_Catalog	Question:                     What specific botanical asset grounds the delicate heart of jasmine and white tea in the Lumos And Cucumber reed diffuser?                      Answer:                     A light, grounding base of sheer woods (specifically cedarwood) grounds the delicate floral heart.
594	FAQ_Lumos_product.json		Product_Catalog	Question:                     Which product under the Natural Lumos essential oil lineup is explicitly labeled as a 'Cold/Flu Relief Blend' in Vietnamese?                      Answer:                     The 'Xông Cảm' blend within the collection is explicitly designated for cold and flu therapeutic relief.
595	FAQ_Lumos_product.json		Product_Catalog	Question:                     What citrus peel ingredient acts as the bright, clean, medicinal top note balance in Lumos cold?                      Answer:                     Grapefruit peel acts as the clean citrus balance.
596	FAQ_Lumos_product.json		Product_Catalog	Question:                     What specific background vibe does Lumos Honeydrew And Coconut maintain in apartment entryways over time?                      Answer:                     It maintains a bright, cheerful, smooth, and consistent summery tropical background scent throw without overpowering the entryway.
597	FAQ_Lumos_product.json		Product_Catalog	Question:                     What is the typical fluid volume capacity range for Lumos premium colored reed diffusers like Lumos Juicy Peach?                      Answer:                     The volume capacity typically ranges between 100ml and 150ml.
598	FAQ_Lumos_product.json		Product_Catalog	Question:                     What specific environmental condition makes Lumos Lemongrass an essential purchase during specific months in Vietnam?                      Answer:                     The wet, humid conditions of the rainy season, which lead to high-mosquito and insect infestation periods.
599	FAQ_Lumos_product.json		Product_Catalog	Question:                     What defines the overall mood profile induced by Lumos menthol according to its technical sheet?                      Answer:                     The mood profile is defined as energizing, cooling, refreshing, clarifying, sharp, and invigorating.
600	FAQ_Lumos_product.json		Product_Catalog	Question:                     How does Lumos Tropical Orchard prevent its intense fruity core from becoming an overly heavy, syrupy headache hazard?                      Answer:                     By balancing the core with a light base of dew-covered green leaves that keeps the overall sweetness grounded, clean, and crisp.
601	FAQ_Lumos_product.json		Product_Catalog	Question:                     What specific color profile does the liquid fragrance of Lumos Rose Boutique exhibit through its clear glass bottle?                      Answer:                     It exhibits a beautiful deep amber / rose gold liquid color.
602	FAQ_Lumos_product.json		Product_Catalog	Question:                     What prestigious hospitality environment do customers frequently compare the smell of Lumos Midnight sandalwood to?                      Answer:                     They frequently compare it to the smell of an expensive boutique hotel lounge or high-end niche perfume boutique.
603	FAQ_Lumos_product.json		Product_Catalog	Question:                     Is Lumos And Cucumber powered by an electronic plug-in, or does it utilize passive evaporation?                      Answer:                     It utilizes passive evaporation through continuous absorbent fiber or rattan diffuser sticks placed in a liquid fragrance oil reservoir.
604	FAQ_Lumos_product.json		Product_Catalog	Question:                     What traditional wellness environments do customers compare the Lumos Cajeput collection to when diffused?                      Answer:                     It evokes the authentic, comforting environment of a professional spa or a traditional holistic wellness center.
